1712444319.557272,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-52
1712444319.624331,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-49
1712444319.7358267,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-53
1712444319.784384,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-46
1712444319.8124483,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-43
1712444319.856654,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-49
1712444320.0564513,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-50
1712444320.3205624,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-53
1712444320.3592198,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-56
1712444320.4232192,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-54
1712444320.5738275,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-67
1712444320.6104062,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-50
1712444320.8134542,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-51
1712444320.85613,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-51
1712444321.0413644,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-50
1712444321.0538445,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-59
1712444321.2012126,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-52
1712444321.244401,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-56
1712444321.28001,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-54
1712444321.31599,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-58
1712444321.329706,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-55
1712444321.4383128,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-52
1712444321.5861015,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-56
1712444321.6536105,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-50
1712444321.8232803,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-51
1712444322.0120592,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-57
1712444322.055487,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-49
1712444322.0746808,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-50
1712444322.1422288,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-59
1712444322.1664987,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-53
1712444322.200012,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-47
1712444322.2142384,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-46
1712444322.263624,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-55
1712444322.3565671,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-47
1712444322.4424005,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-55
1712444322.4557512,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-54
1712444322.4970315,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-50
1712444322.608089,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-54
1712444322.715969,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-46
1712444322.784521,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-50
1712444322.8662746,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-42
1712444322.880814,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-42
1712444322.9459636,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-45
1712444323.0363793,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-43
1712444323.1695898,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-50
1712444323.1861851,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-43
1712444323.2628942,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-46
1712444323.3978255,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-44
1712444323.6572976,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-43
1712444323.774087,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-32
1712444323.8941839,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-33
1712444323.9816394,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-38
1712444324.0534596,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-41
1712444324.0711055,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-38
1712444324.1734438,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-40
1712444324.2525494,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-35
1712444324.4281836,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-41
1712444324.4936025,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-42
1712444324.554024,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-45
1712444324.5792313,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-42
1712444324.7554924,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-52
1712444324.7931693,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-55
1712444324.8458736,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-56
1712444324.8597114,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-57
1712444325.0017805,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-55
1712444325.0280194,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-57
1712444325.1028078,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444325.209615,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-60
1712444325.3108513,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-58
1712444325.4584446,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-58
1712444325.4663284,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-63
1712444325.5054615,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-62
1712444325.6130228,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-63
1712444325.674413,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444325.832503,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-63
1712444325.9706933,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444326.2062695,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-65
1712444326.2308257,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
1712444326.236686,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444326.2981672,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-63
1712444326.3260214,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-73
1712444326.3902266,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-71
1712444326.464342,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444326.5492587,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-55
1712444326.630254,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444326.6439536,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-74
1712444326.7558186,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-63
1712444326.8133025,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-62
1712444326.9075956,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-62
1712444327.0627425,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-65
1712444327.0960286,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-73
1712444327.109352,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
1712444327.208887,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-62
1712444327.352858,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444327.370736,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-75
1712444327.3853042,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-72
1712444327.4744816,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444327.523413,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-71
1712444327.7210884,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-61
1712444327.8698208,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444327.9687328,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-60
1712444327.9723604,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444328.019705,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-59
1712444328.0234094,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444328.1080222,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444328.1739728,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
1712444328.1801395,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444328.20736,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444328.3814428,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-72
1712444328.4481049,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-61
1712444328.7267554,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444328.7406592,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-68
1712444328.7609448,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444328.7740836,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-79
1712444328.7910604,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-72
1712444328.976677,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
1712444329.1351626,ff:ff:ff:ff:ff:ff,c8:09:a8:08:4f:b7,-82
1712444329.1655674,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-81
1712444329.2397735,ff:ff:ff:ff:ff:ff,c8:09:a8:08:4f:b7,-84
1712444329.408926,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-72
1712444329.5103571,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444329.616402,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-74
1712444329.6702023,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444329.7027225,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-73
1712444329.732494,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444329.7501905,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
1712444329.7634132,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-72
1712444329.793383,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444329.798819,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-71
1712444329.8497112,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444329.9141061,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-68
1712444329.9647396,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
1712444330.0038779,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-72
1712444330.0635164,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-72
1712444330.0937443,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-68
1712444330.0985754,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-73
1712444330.1288176,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-71
1712444330.1937613,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444330.2445908,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444330.258422,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-79
1712444330.3316336,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-74
1712444330.3458548,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-68
1712444330.362931,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-78
1712444330.414499,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444330.4311965,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-75
1712444330.5875356,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-72
1712444330.6077328,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-75
1712444330.6494415,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-75
1712444330.7227702,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-67
1712444330.7359815,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444330.7673779,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-74
1712444330.8020294,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-79
1712444330.8790934,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-78
1712444330.9137306,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444331.011978,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444331.1507292,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-76
1712444331.2081149,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-75
1712444331.2595613,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-83
1712444331.2735806,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444331.3144722,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444331.3351836,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-78
1712444331.4239643,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-68
1712444331.4435477,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-68
1712444331.576967,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-61
1712444331.5961208,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444331.6052818,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444331.7822542,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
1712444331.8113592,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-63
1712444331.8472314,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-61
1712444331.9405832,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-62
1712444331.9577348,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444332.0452251,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-62
1712444332.2044752,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-62
1712444332.2809362,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-65
1712444332.422176,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444332.4989934,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-61
1712444332.5935514,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444332.6592793,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-68
1712444332.7211642,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-69
1712444332.733969,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444332.7560852,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-70
1712444332.7819936,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-65
1712444332.8484435,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-62
1712444332.8676538,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-64
1712444332.9813216,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-67
1712444333.014933,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-63
1712444333.155566,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
1712444333.1939597,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-63
1712444333.27349,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-61
1712444333.3032084,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-67
1712444333.3638508,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-78
1712444333.389463,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-65
1712444333.459042,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-60
1712444333.590045,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-67
1712444333.6464279,5e:88:cc:cf:4d:b4,c8:09:a8:08:4f:b7,-66
