1712447773.0348654,18:56:13,0.11491936445236206,1.0061323642730713,-0.02964651770889759,-0.11436576396226883,1.5999443531036377,2.11186146736145,-28.64073944091797,12.686869621276855,49.10660934448242,-0.02584751695394516,-0.013938766904175282,0.03557465970516205,0
1712447773.108394,18:56:13,0.12098050862550735,1.021914005279541,-0.028200343251228333,-0.11631382256746292,1.598836898803711,2.111177921295166,-45.82217788696289,20.4266414642334,80.1431655883789,0.008215509355068207,-0.005334936082363129,0.0024995682761073112,-66
1712447773.174335,18:56:13,0.12534454464912415,1.0136590003967285,-0.053990405052900314,-0.1176023855805397,1.6016230583190918,2.109714984893799,-53.00088882446289,23.479175567626953,92.64849090576172,0.004909493029117584,-0.01634078472852707,0.03408680856227875,-66
1712447773.239711,18:56:13,0.11928339302539825,1.0379382371902466,-0.04892880469560623,-0.1167018935084343,1.6032884120941162,2.108450412750244,-56.2078857421875,24.941835403442383,96.8156967163086,0.006725579500198364,-0.025230618193745613,-0.0783519372344017,-64
1712447773.3086078,18:56:13,0.11661648750305176,1.005889654159546,-0.04338514432311058,-0.1126161441206932,1.6044526100158691,2.1068453788757324,-57.1621208190918,25.521638870239258,99.22196197509766,-0.013489656150341034,-0.04626457393169403,-0.07986705750226974,-61
1712447773.3700674,18:56:13,0.12679921090602875,0.9964208006858826,-0.038323547691106796,-0.10887716710567474,1.6037802696228027,2.104302406311035,-57.96406936645508,26.01913833618164,99.91956329345703,-0.026860523968935013,-0.016507966443896294,-0.013772922568023205,-59
1712447773.4407125,18:56:13,0.12292007356882095,0.9896225333213806,-0.03880560025572777,-0.10980536788702011,1.6030666828155518,2.1039347648620605,-58.60652160644531,25.86138916015625,99.45526123046875,-0.03561058267951012,-0.017798809334635735,0.032579656690359116,-64
1712447773.5014,18:56:13,0.12413231283426285,1.0231279134750366,-0.04193897545337677,-0.11247187107801437,1.6018006801605225,2.103574514389038,-59.159324645996094,25.76502227783203,100.01139831542969,-0.004015929996967316,-0.016360629349946976,-0.013767813332378864,-64
1712447773.5818465,18:56:13,0.10861577093601227,1.023613452911377,-0.04844674468040466,-0.11111283302307129,1.6029847860336304,2.1034317016601562,-59.19285202026367,25.56820297241211,100.07976531982422,-0.01460421085357666,-0.032423749566078186,-0.024610085412859917,-64
1712447773.6464734,18:56:13,0.10546397417783737,1.0287121534347534,-0.03061063215136528,-0.10783858597278595,1.6005247831344604,2.1023504734039307,-59.157230377197266,25.72125244140625,101.0348892211914,-0.030446376651525497,-0.017900094389915466,-0.08375296741724014,-64
1712447773.7018096,18:56:13,0.10400930047035217,0.9952067136764526,-0.014461715705692768,-0.10282514989376068,1.5978155136108398,2.1038825511932373,-59.315032958984375,25.541296005249023,101.00181579589844,-0.0032652243971824646,0.008433419279754162,-0.03584369271993637,-65
