1712444279.635382,17:57:59,0.006788485683500767,0.099544957280159,0.9769806265830994,-0.006958416197448969,0.10218508541584015,1.7769194841384888,-4.481163501739502,-16.45130157470703,73.49351501464844,0.05800119414925575,-0.0027543213218450546,0.013046510517597198,0
1712444279.7005026,17:57:59,0.007030931767076254,0.0978454053401947,0.9755184650421143,-0.007215607911348343,0.10559143126010895,1.7779982089996338,-7.466432571411133,-26.83327293395996,119.00148010253906,0.05162591487169266,-0.0014125313609838486,0.011044860817492008,0
1712444279.7550216,17:57:59,0.006061147898435593,0.09760261327028275,0.9762495756149292,-0.007324806414544582,0.10802250355482101,1.7784308195114136,-8.046259880065918,-31.245532989501953,137.5327911376953,0.050093039870262146,-0.0015757456421852112,0.010886887088418007,0
1712444279.8194313,17:57:59,0.006061147898435593,0.09857378900051117,0.9767369627952576,-0.007322146091610193,0.11002880334854126,1.7774821519851685,-8.315082550048828,-33.34026336669922,144.95492553710938,0.04569205641746521,-0.0017434768378734589,0.010783510282635689,0
1712444279.8791428,17:57:59,0.00630359398201108,0.09857378900051117,0.9767369627952576,-0.007594915106892586,0.11189176887273788,1.7783515453338623,-8.938268661499023,-34.173980712890625,147.80174255371094,0.03965941444039345,-0.0010089129209518433,0.007053971756249666,0
1712444279.938802,17:57:59,0.00654603959992528,0.09735982120037079,0.9764932990074158,-0.007632758468389511,0.11322755366563797,1.7781779766082764,-8.973341941833496,-34.49458312988281,149.08082580566406,0.04150388017296791,-0.0035855844616889954,0.008293782360851765,0
1712444279.9984248,17:57:59,0.007030931767076254,0.09905937314033508,0.9740563035011292,-0.007799358572810888,0.11453287303447723,1.7781966924667358,-9.258843421936035,-34.925785064697266,149.15744018554688,0.034959275275468826,-0.00042233243584632874,0.008325564675033092,0
1712444280.0580993,17:58:00,0.006061147898435593,0.09808819741010666,0.9757621884346008,-0.007756093982607126,0.1154882162809372,1.7780205011367798,-8.964393615722656,-34.730098724365234,149.2796630859375,0.03529978543519974,-0.001846514642238617,0.009345576167106628,0
1712444280.1177115,17:58:00,0.008000715635716915,0.09663144499063492,0.9750310778617859,-0.00781839620321989,0.11619450151920319,1.7776317596435547,-8.877341270446777,-34.38221740722656,149.58074951171875,0.0335865244269371,-0.000529242679476738,0.00523888785392046,0
1712444280.1703544,17:58:00,0.006061147898435593,0.09857378900051117,0.9750310778617859,-0.007783598732203245,0.11682432144880295,1.7771968841552734,-9.071584701538086,-34.591224670410156,149.30853271484375,0.028155706822872162,-0.00012485310435295105,0.006342379376292229,0
1712444280.2299716,17:58:00,0.004848918411880732,0.09930216521024704,0.9755184650421143,-0.007737035397440195,0.117197684943676,1.7770732641220093,-9.239615440368652,-34.890987396240234,149.4522247314453,0.028042223304510117,-0.00250888429582119,0.005341004580259323,0
1712444280.2895753,17:58:00,0.007758269552141428,0.0978454053401947,0.973325252532959,-0.007764093577861786,0.11742009222507477,1.777309536933899,-9.442615509033203,-35.18910217285156,149.5292510986328,0.0267798975110054,-0.0003664828836917877,0.004325699992477894,0
1712444280.3491924,17:58:00,0.005091364029794931,0.09808819741010666,0.9738126397132874,-0.007570001762360334,0.11761753261089325,1.7772647142410278,-9.390949249267578,-35.09733581542969,150.19195556640625,0.02349838986992836,-0.002513693645596504,0.004804760217666626,0
