timestamp,dest,src,rssi
1709954202.0030751,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954202.022058,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954202.1011555,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-55
1709954202.1664684,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954202.2056642,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-49
1709954202.2807875,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954202.3428838,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-60
1709954202.3604147,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-54
1709954202.429236,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-53
1709954202.4634264,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-51
1709954202.5458734,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-49
1709954202.5535975,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-50
1709954202.5919182,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-54
1709954202.630624,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-49
1709954202.6787136,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-55
1709954202.7004287,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954202.72687,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954202.7589107,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954202.873613,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954202.9185634,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954202.9327662,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-50
1709954202.9945695,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954203.0213592,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-51
1709954203.0481956,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-49
1709954203.0789387,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954203.1054156,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954203.1663632,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954203.2145371,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954203.230905,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954203.2911434,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954203.3184447,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-49
1709954203.3327322,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-48
1709954203.3626945,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954203.4299068,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954203.4928856,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954203.4978602,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954203.5237522,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954203.5591877,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954203.6051338,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954203.614447,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954203.6810813,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954203.747263,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954203.7889667,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954203.8484495,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-40
1709954203.904757,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954203.93725,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954203.971845,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-34
1709954204.042152,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-37
1709954204.1304672,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-34
1709954204.1835315,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954204.2054307,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-40
1709954204.2314594,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954204.2759755,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-35
1709954204.3492787,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-33
1709954204.3875182,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954204.4166257,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-40
1709954204.4606106,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954204.50902,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-40
1709954204.5646105,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-37
1709954204.5984411,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-40
1709954204.6592238,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954204.6804514,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-37
1709954204.7213793,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-32
1709954204.743616,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-33
1709954204.786051,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-37
1709954204.9216716,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-32
1709954204.974085,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954204.9986806,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-33
1709954205.0429132,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-35
1709954205.0688179,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-35
1709954205.0931478,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-39
1709954205.115111,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-39
1709954205.1429503,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-39
1709954205.1911123,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954205.2246776,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954205.2562013,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954205.3252556,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954205.350612,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954205.36654,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-48
1709954205.3882337,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954205.4971545,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-38
1709954205.5134943,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954205.6257343,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954205.6538477,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-34
1709954205.7090225,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-35
1709954205.7406876,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-36
1709954205.775073,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954205.8113282,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-40
1709954205.8528569,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954205.884687,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954205.9106512,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954205.949002,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954206.3501596,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
