timestamp,dest,src,rssi
1709939570.4449008,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939570.4828408,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939570.548349,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939570.5600815,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939570.5891807,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939570.6271775,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939570.7090218,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939570.7323976,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-83
1709939570.7407677,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939570.790169,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939570.8017106,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939570.8209407,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939570.8619232,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939570.8666327,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939570.872789,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939570.8824506,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939570.9441774,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-63
1709939570.9587333,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939570.9632697,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-85
1709939571.028106,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939571.0414197,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-87
1709939571.0469224,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-85
1709939571.1126795,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-81
1709939571.1625042,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939571.2281458,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939571.2419128,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939571.2527955,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939571.2674167,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939571.2858458,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939571.293218,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939571.2996392,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939571.3609908,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939571.3750107,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939571.4174604,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939571.4271226,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939571.4418676,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939571.4652212,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939571.505651,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939571.5100167,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939571.5307214,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-84
1709939571.5691252,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-88
1709939571.609983,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-82
1709939571.6207497,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939571.6345212,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939571.6439052,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939571.6618989,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939571.6713629,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939571.6774256,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939571.7417355,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939571.759374,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-81
1709939571.7643423,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-82
1709939571.78465,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939571.8044808,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939571.8548036,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939571.919145,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-82
1709939571.9361444,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939571.9407523,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939572.1276402,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939572.145428,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939572.1663084,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939572.1946456,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-81
1709939572.2209952,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939572.257928,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939572.300949,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-64
1709939572.3317106,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939572.362184,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939572.3897142,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939572.394404,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939572.4011998,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939572.4597733,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-81
1709939572.4727097,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939572.510317,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939572.5585573,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939572.5801501,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939572.5927234,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939572.5978932,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939572.6334224,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939572.672006,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939572.6845136,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939572.7309911,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939572.7348402,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939572.7461033,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939572.761441,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939572.7693324,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-80
1709939572.7805996,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939572.8010783,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939572.8628826,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939572.8703475,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939572.9018233,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939572.9293916,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939572.9870698,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939573.0670867,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939573.0999613,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939573.123859,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939573.1295745,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939573.161494,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-81
1709939573.2080278,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939573.2125795,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939573.2466075,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939573.2682104,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939573.2726674,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939573.289398,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939573.3027923,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939573.3142378,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939573.3313475,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939573.3479865,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939573.3759718,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939573.3853652,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939573.3943,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939573.4383755,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939573.44742,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939573.4801912,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939573.531438,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939573.5396442,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939573.5641189,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939573.5709095,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939573.6109807,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939573.6157215,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939573.6521297,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939573.6721904,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939573.6773689,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939573.7225075,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939573.7307858,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939573.7570486,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939573.7619164,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939573.812255,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939573.823611,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939573.8487759,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939573.8682728,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939573.8935423,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-82
1709939573.937227,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939573.9856832,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939574.0113337,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939574.0203137,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939574.0569952,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-82
1709939574.064637,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939574.0742364,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939574.0842648,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939574.1097271,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939574.138238,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939574.1570318,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939574.1783738,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939574.1947079,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939574.209073,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939574.2232907,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939574.2571602,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939574.318107,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939574.3688421,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939574.3771274,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939574.4064724,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939574.4307063,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-83
1709939574.445028,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-85
1709939574.4661896,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939574.4995313,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939574.5074224,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939574.512875,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939574.5365016,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939574.573913,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939574.6018372,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939574.632693,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939574.6485772,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939574.6804676,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939574.7072277,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939574.7378466,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939574.7747555,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939574.7980702,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939574.8247666,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939574.8414779,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939574.868506,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939574.896493,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939574.9038365,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939574.9454987,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939574.9630072,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939574.9808946,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-64
1709939574.9917426,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939575.0303674,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939575.0733469,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939575.093256,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939575.1036403,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939575.1223803,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939575.1490045,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-82
1709939575.1674988,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939575.1811504,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939575.1937666,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939575.2470474,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939575.263365,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-64
1709939575.2922118,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939575.316499,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939575.3440318,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939575.3887608,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939575.4145725,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939575.4213233,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-63
1709939575.4407265,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939575.4710104,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-64
1709939575.53991,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939575.5785074,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939575.601291,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939575.6273544,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-83
1709939575.6433983,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-63
1709939575.6907382,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939575.7054396,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939575.723445,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939575.7472353,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939575.7687948,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939575.8031516,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939575.8366535,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939575.8585827,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939575.8810298,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939575.93276,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939575.9667954,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939575.9920626,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939576.0042622,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939576.0614028,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939576.0716877,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939576.0900278,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939576.121869,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939576.1450832,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939576.1626828,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939576.1940284,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939576.2035089,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939576.2238367,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939576.2462735,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939576.2653913,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-63
1709939576.2814171,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939576.3370264,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939576.3456993,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-61
1709939576.35646,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-61
1709939576.3876991,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939576.4216368,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939576.4589384,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939576.4759943,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-69
1709939576.5442579,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939576.5567741,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-62
1709939576.6253805,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939576.6616042,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939576.7393003,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-72
1709939576.7890003,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939576.8237088,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-61
1709939576.841868,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-61
1709939576.858079,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-62
1709939576.8908932,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-61
1709939576.9660072,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939576.9932787,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939577.0121427,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-79
1709939577.057841,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939577.0803306,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939577.1008852,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939577.1175852,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939577.13134,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-73
1709939577.1650949,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-64
1709939577.2133338,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939577.2430024,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-62
1709939577.2610772,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939577.29573,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939577.3274565,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939577.33938,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939577.4085975,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939577.4352295,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939577.4676971,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-75
1709939577.4905794,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939577.515993,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-78
1709939577.5505476,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-59
1709939577.5743866,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-76
1709939577.5891593,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939577.6655722,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-74
1709939577.7103605,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-64
1709939577.748507,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939577.8381553,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939577.857583,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-67
1709939577.8682048,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939577.9144557,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-66
1709939577.9748845,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-71
1709939578.037119,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-77
1709939578.1131132,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-56
1709939578.1628578,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-61
1709939578.1866279,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-60
1709939578.1987083,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-63
1709939578.249192,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-60
1709939578.2594142,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-60
1709939578.3256319,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-57
1709939578.3386712,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-56
1709939578.3597126,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-62
1709939578.3879657,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-55
1709939578.4081438,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-65
1709939578.4444814,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-60
1709939578.4711316,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-57
1709939578.4822776,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-56
1709939578.552434,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-58
1709939578.5837185,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-62
1709939578.60335,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
1709939578.6156785,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-70
1709939578.6346147,82:67:fb:33:8f:90,c8:09:a8:08:4f:b7,-68
