1712700693.3715844,17:11:33,-0.10317730158567429,0.13402149081230164,0.9691823720932007,0.10511315613985062,0.1375512331724167,1.4973020553588867,2.621938705444336,-23.539915084838867,-5.807312965393066,0.023065008223056793,0.008447458036243916,0.024838829413056374,0
1712700693.4442058,17:11:33,-0.09996844083070755,0.13960573077201843,0.973325252532959,0.10549028217792511,0.1395440399646759,1.4986754655838013,3.982292652130127,-38.53873062133789,-11.038984298706055,0.015556372702121735,0.010392102412879467,-0.022899679839611053,0
1712700693.515275,17:11:33,-0.10144944489002228,0.12673772871494293,0.9713756442070007,0.10602625459432602,0.14015553891658783,1.5001471042633057,4.2165398597717285,-45.21135330200195,-13.266633987426758,0.06148862838745117,0.036271534860134125,-0.0024716556072235107,0
1712700693.5736818,17:11:33,-0.09256336838006973,0.1442187875509262,0.9684512615203857,0.10928677022457123,0.14515887200832367,1.5021698474884033,4.454877853393555,-47.924156188964844,-14.616130828857422,0.04213695228099823,0.0374637246131897,-2.7721747756004333e-05,0
1712700693.6340063,17:11:33,-0.1068798378109932,0.1386345624923706,0.9647958278656006,0.11179180443286896,0.14797334372997284,1.5044676065444946,4.932478427886963,-49.3500862121582,-14.728597640991211,0.009518779814243317,-0.025920450687408447,0.02430645562708378,0
1712700693.6940618,17:11:33,-0.11280389130115509,0.14470437169075012,0.9689386487007141,0.10877721011638641,0.14769479632377625,1.5065484046936035,5.234346389770508,-49.495330810546875,-14.435587882995605,0.0010130256414413452,-0.032369621098041534,0.023147977888584137,0
1712700693.7516418,17:11:33,-0.10046210885047913,0.14276203513145447,0.9774680733680725,0.10764995217323303,0.1482326239347458,1.5070871114730835,5.21759033203125,-49.6689567565918,-15.17215633392334,0.013888344168663025,0.02116413787007332,-0.0031884675845503807,0
1712700693.8130774,17:11:33,-0.10391780734062195,0.1369350105524063,0.9713756442070007,0.10873247683048248,0.14898355305194855,1.5079841613769531,4.738156795501709,-49.6402702331543,-14.859248161315918,0.027254797518253326,0.03927676007151604,-0.00439001340419054,0
1712700693.8694882,17:11:33,-0.1145317405462265,0.12940844893455505,0.9679639339447021,0.11069506406784058,0.14933569729328156,1.5093882083892822,4.9023356437683105,-49.79671859741211,-14.910538673400879,-0.016370326280593872,0.00029929913580417633,0.02877872996032238,0
1712700693.9295688,17:11:33,-0.11033553630113602,0.1364494264125824,0.9638210535049438,0.1107143834233284,0.14855366945266724,1.511313557624817,5.018392562866211,-49.837257385253906,-14.740665435791016,0.010432496666908264,0.011506679467856884,0.0046281046234071255,-61
