1712693067.4629838,15:04:27,0.022593805566430092,0.07347119599580765,1.0053815841674805,-0.02242995798587799,0.0742008313536644,-2.1175265312194824,-4.912208080291748,8.697135925292969,5.2606401443481445,0.05901215970516205,0.007817856967449188,-0.0058114733546972275
1712693067.5200162,15:04:27,0.00947482232004404,0.07156286388635635,1.0046279430389404,-0.021794209256768227,0.07740088552236557,-2.117863893508911,-8.269278526306152,14.330408096313477,9.591894149780273,0.02151590585708618,-0.02030881680548191,0.0005306238308548927
1712693067.5807135,15:04:27,0.015305481851100922,0.06965450942516327,0.993574321269989,-0.02136487141251564,0.07956455647945404,-2.1184568405151367,-9.600968360900879,16.37531280517578,10.439624786376953,0.050586674362421036,0.01792863942682743,-0.0038638729602098465
1712693067.6403916,15:04:27,0.0012147207744419575,0.08468271046876907,1.0011109113693237,-0.01925159990787506,0.08210434764623642,-2.1186509132385254,-9.729923248291016,17.44994354248047,11.052249908447266,0.03792034834623337,-0.014523427933454514,0.047650620341300964
1712693067.7000477,15:04:27,0.0007288324413821101,0.0832514613866806,1.006637692451477,-0.019289828836917877,0.08422436565160751,-2.114262342453003,-9.425731658935547,18.04104232788086,11.030818939208984,-0.02337874472141266,-0.057228852063417435,0.055750828236341476
1712693067.759652,15:04:27,0.021622028201818466,0.07084722816944122,0.9928206205368042,-0.021645046770572662,0.08301527053117752,-2.108193874359131,-9.290069580078125,18.395156860351562,11.165177345275879,0.028067082166671753,0.02392302267253399,0.026094740256667137
1712693067.8122385,15:04:27,0.01457664929330349,0.06703054159879684,1.0016132593154907,-0.019606543704867363,0.0846794918179512,-2.1037325859069824,-9.577983856201172,18.191030502319336,10.864542961120605,0.0720110833644867,0.0302982609719038,0.012940751388669014
1712693067.871852,15:04:27,0.00485888309776783,0.0746639147400856,0.9955840706825256,-0.01766512729227543,0.0859641283750534,-2.101684331893921,-10.160309791564941,17.960163116455078,10.89383602142334,0.03350066393613815,0.04490445926785469,0.029830019921064377
1712693067.9314508,15:04:27,0.007531268987804651,0.07633371651172638,1.0006084442138672,-0.015068740583956242,0.08690091967582703,-2.101046562194824,-10.430191040039062,17.816991806030273,11.518025398254395,0.028832800686359406,0.048468563705682755,0.00973816029727459
1712693067.9910445,15:04:27,0.003887106431648135,0.08563688397407532,1.0076426267623901,-0.011521823704242706,0.08939266949892044,-2.1024134159088135,-10.262347221374512,17.520505905151367,11.805098533630371,0.0336800217628479,0.04141433537006378,0.039130840450525284
1712693068.0506217,15:04:28,0.0012147207744419575,0.08635251224040985,0.9832742810249329,-0.008973678573966026,0.0889565646648407,-2.101999521255493,-10.301655769348145,17.30055046081543,11.647432327270508,-0.045530326664447784,0.03202401474118233,0.055504944175481796
1712693068.1102092,15:04:28,0.011661319062113762,0.07203994691371918,1.0101548433303833,-0.008092581294476986,0.08542434126138687,-2.1020898818969727,-10.394364356994629,17.213682174682617,11.042765617370605,-0.019235868006944656,0.015143979340791702,0.02793678641319275
1712693068.1698291,15:04:28,0.012876040302217007,0.08229728788137436,1.0164352655410767,-0.008008282631635666,0.08488878607749939,-2.10443115234375,-10.466520309448242,16.894203186035156,10.948713302612305,-0.008118178695440292,-0.0297884251922369,0.0011775027960538864
1712693068.229406,15:04:28,0.015062537975609303,0.07490245252847672,1.0109084844589233,-0.009871588088572025,0.08461182564496994,-2.108187198638916,-10.582270622253418,17.534440994262695,10.64246654510498,0.03779438138008118,-0.0014921892434358597,0.003934342414140701
1712693068.2889786,15:04:28,0.005830659531056881,0.07657225430011749,1.0003572702407837,-0.010137383826076984,0.0860600695014,-2.1097218990325928,-9.78152847290039,18.073862075805664,10.486226081848145,0.028236649930477142,-0.01566324755549431,-0.01821383461356163
1712693068.3485935,15:04:28,0.002429441548883915,0.0789576843380928,0.994327962398529,-0.010050587356090546,0.08716543018817902,-2.109262704849243,-9.839362144470215,17.92354965209961,10.210908889770508,-0.001133158802986145,-0.008927913382649422,-0.005491752177476883
